text,label
"like the 116% hike in Arizona. Also, deductibles are so high that it is practically useless. Don't let the Schumer clowns out of this web...",1
"Republicans must be careful in that the Dems own the failed ObamaCare disaster, with its poor coverage and massive premium increases......",1
"things they did and said (like giving the questions to the debate to H). A total double standard! Media, as usual, gave them a pass.",1
"""Somebody hacked the DNC but why did they not have """"hacking defense"""" like the RNC has and why have they not responded to the terrible......""",1
Thank you to Ford for scrapping a new plant in Mexico and creating 700 new jobs in the U.S. This is just the beginning - much more to follow,1
"""""""@FoxNews: Julian Assange on U.S. media coverage: “It’s very dishonest.” #Hannity https://t.co/ADcPRQifH9"""" More dishonest than anyone knows""",1
"""Julian Assange said """"a 14 year old could have hacked Podesta"""" - why was DNC so careless? Also said Russians did not give him the info!""",1
"""The """"Intelligence"""" briefing on so-called """"Russian hacking"""" was delayed until Friday, perhaps more time needed to build a case. Very strange!""",1
I will be having a general news conference on JANUARY ELEVENTH in N.Y.C. Thank you.,1
"""""""Trump is already delivering the jobs he promised America"""" https://t.co/11spTMa6Tm""",1
There should be no further releases from Gitmo. These are extremely dangerous people and should not be allowed back onto the battlefield.,1
"Instead of driving jobs and wealth away, AMERICA will become the world's great magnet for INNOVATION &amp, JOB CREATION.https://t.co/siXrptsOrt",1
"""""""@DanScavino: Ford to scrap Mexico plant, invest in Michigan due to Trump policies""""https://t.co/137nUo03Gl""",1
"........may be, their number one act and priority. Focus on tax reform, healthcare and so many other things of far greater importance! #DTS",1
"With all that Congress has to work on, do they really have to make the weakening of the Independent Ethics Watchdog, as unfair as it",1
"""The Democrat Governor.of Minnesota said """"The Affordable Care Act (ObamaCare) is no longer affordable!"""" - And, it is lousy healthcare.""",1
"""People must remember that ObamaCare just doesn't work, and it is not affordable - 116% increases (Arizona). Bill Clinton called it """"CRAZY""""""",1
General Motors is sending Mexican made model of Chevy Cruze to U.S. car dealers-tax free across border. Make in U.S.A.or pay big border tax!,1
"China has been taking out massive amounts of money &amp, wealth from the U.S. in totally one-sided trade, but won't help with North Korea. Nice!",1
North Korea just stated that it is in the final stages of developing a nuclear weapon capable of reaching parts of the U.S. It won't happen!,1
"I thought and felt I would win big, easily over the fabled 270 (306). When they cancelled fireworks, they knew, and so did I.",1
"Various media outlets and pundits say that I thought I was going to lose the election. Wrong, it all came together in the last week and.....",1
"""@CNN just released a book called """"Unprecedented"""" which explores the 2016 race &amp, victory. Hope it does well but used worst cover photo of me!""",1
"Chicago murder rate is record setting - 4,331 shooting victims with 762 murders in 2016. If Mayor can't do it he must ask for Federal help!",1
"Well, the New Year begins. We will, together, MAKE AMERICA GREAT AGAIN!",1
"RT @IvankaTrump: 2016 has been one of the most eventful and exciting years of my life. I wish you peace, joy, love and laughter. Happy New...",1
RT @DonaldJTrumpJr: Happy new year everyone. #newyear #family #vacation #familytime https://t.co/u9fJIKNoZq,1
RT @EricTrump: 2016 was such an incredible year for our entire family! My beautiful wife @LaraLeaTrump made it even better! 🇺🇸🇺🇸 https://t....,1
RT @Reince: Happy New Year + God's blessings to you all.  Looking forward to incredible things in 2017!  @realDonaldTrump will Make America...,1
"RT @DanScavino: On behalf of our next #POTUS &amp, @TeamTrump-#HappyNewYear AMERICA🇺🇸https://t.co/Y6XDdijXeahttps://t.co/D8plL7xHqlhttps:...",1
"TO ALL AMERICANS-#HappyNewYear &amp, many blessings to you all! Looking forward to a wonderful &amp, prosperous 2017 as we... https://t.co/1asdMAL4iy",1
"....Senator Schumer, more than a year longer than any other Administration in history. These are people who have been approved by committees and all others, yet Schumer continues to hold them back from serving their Country! Very Unfair!",1
Heads of countries are calling wanting to know why Senator Schumer is not approving their otherwise approved Ambassadors!? Likewise in Government lawyers and others are being delayed at a record pace! 360 great and hardworking people are waiting for approval from....,1
"It’s incredible how Democrats can all use their ridiculous sound bite and say that a Wall doesn’t work. It does, and properly built, almost 100%! They say it’s old technology - but so is the wheel. They now say it is immoral- but it is far more immoral for people to be dying!",1
"I’m in the Oval Office. Democrats, come back from vacation now and give us the votes necessary for Border Security, including the Wall. You voted yes in 2006 and 2013. One more yes, but with me in office, I’ll get it built, and Fast!",1
"I’m in the Oval Office. Democrats, come back from vacation now and give us the votes necessary for Border Security, including the Wall. You voted yes in 2006 and 3013. One more yes, but with me in office, I’ll get it built, and Fast!",1
"I am the only person in America who could say that, “I’m bringing our great troops back home, with victory,” and get BAD press. It is Fake News and Pundits who have FAILED for years that are doing the complaining. If I stayed in Endless Wars forever, they would still be unhappy!",1
"I campaigned on Border Security, which you cannot have without a strong and powerful Wall. Our Southern Border has long been an “Open Wound,” where drugs, criminals (including human traffickers) and illegals would pour into our Country. Dems should get back here an fix now!",1
".....Except the results are FAR BETTER than I ever said they were going to be! I campaigned against the NEVER ENDING WARS, remember!",1
"...I campaigned on getting out of Syria and other places. Now when I start getting out the Fake News Media, or some failed Generals who were unable to do the job before I arrived, like to complain about me &amp, my tactics, which are working. Just doing what I said I was going to do!",1
"If anybody but Donald Trump did what I did in Syria, which was an ISIS loaded mess when I became President, they would be a national hero. ISIS is mostly gone, we’re slowly sending our troops back home to be with their families, while at the same time fighting ISIS remnants......",1
"An all concrete Wall was NEVER ABANDONED, as has been reported by the media. Some areas will be all concrete but the experts at Border Patrol prefer a Wall that is see through (thereby making it possible to see what is happening on both sides). Makes sense to me!",1
"President and Mrs. Obama built/has a ten foot Wall around their D.C. mansion/compound. I agree, totally necessary for their safety and security. The U.S. needs the same thing, slightly larger version!",1
Great work by my Administration over the holidays to save Coast Guard pay during this #SchumerShutdown. No thanks to the Democrats who left town and are not concerned about the safety and security of Americans!,1
Veterans on President Trump’s handling of Border Security - 62% Approval Rating. On being a strong leader - 59%.  AP Poll. Thank you!,1
"“It turns out to be true now, that the Department of Justice and the FBI, under President Obama, rigged the investigation for Hillary and really turned the screws on Trump, and now it looks like in a corrupt &amp, illegal way. The facts are out now. Whole Hoax exposed. @JesseBWatters",1
"“Absolutely nothing” (on Russian Collusion). Kimberley Strassel, The Wall Street Journal. The Russian Collusion fabrication is the greatest Hoax in the history of American politics. The only Russian Collusion was with Hillary and the Democrats!",1
"2018 is being called “THE YEAR OF THE WORKER” by Steve Moore, co-author of “Trumponomics.” It was indeed a great year for the American Worker with the “best job market in 50 years, and the lowest unemployment rate ever for blacks and Hispanics and all workers. Big wage gains.”",1
"For those that naively ask why didn’t the Republicans get approval to build the Wall over the last year, it is because IN THE SENATE WE NEED 10 DEMOCRAT VOTES, and they will gives us “NONE” for Border Security! Now we have to do it the hard way, with a Shutdown. Too bad! @FoxNews",1
"...children in question were very sick before they were given over to Border Patrol. The father of the young girl said it was not their fault, he hadn’t given her water in days. Border Patrol needs the Wall and it will all end. They are working so hard &amp, getting so little credit!",1
"Any deaths of children or others at the Border are strictly the fault of the Democrats and their pathetic immigration policies that allow people to make the long trek thinking they can enter our country illegally. They can’t. If we had a Wall, they wouldn’t even try! The two.....",1
"Just had a long and very good call with President Xi of China. Deal is moving along very well. If made, it will be very comprehensive, covering all subjects, areas and points of dispute. Big progress being made!",1
"I am in the White House waiting for the Democrats to come on over and make a deal on Border Security. From what I hear, they are spending so much time on Presidential Harassment that they have little time left for things like stopping crime and our military!",1
